FID_1,Location,Date,Set Type,Song Order,Song,Show_num,STATE_ABBR
1879,"Atlanta, GA",10/12/2021,First Set,7,Deal,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,8,Playin in the Band,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,9,Crazy Fingers,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,10,Althea,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,11,China Cat Sunflower,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,12,I Know You Rider,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,13,Drums,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,14,Space,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,15,The Wheel,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,16,Stella Blue,20,GA
1879,"Atlanta, GA",10/12/2021,Second Set,17,Playing Reprise,20,GA
3592,"Dallas, TX",10/14/2021,First Set,1,"Man Smart, Women Smarter",21,TX
3592,"Dallas, TX",10/14/2021,First Set,2,Bertha,21,TX
3592,"Dallas, TX",10/14/2021,First Set,3,Queen Jane,21,TX
3592,"Dallas, TX",10/14/2021,First Set,4,Brown Eyed Women,21,TX
3592,"Dallas, TX",10/14/2021,First Set,5,Peggy-O,21,TX
3592,"Dallas, TX",10/14/2021,First Set,6,Cassidy,21,TX
3592,"Dallas, TX",10/14/2021,First Set,7,Sugaree,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,8,Deep Elem Blues,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,9,Help on the Way,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,10,Slipknot,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,11,Franklin's Tower,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,12,Other One,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,13,Drums,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,14,Space,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,15,Cumberland Blues,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,16,Death Don't Have No Mercy,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,17,Sugar Magnolia,21,TX
3592,"Dallas, TX",10/14/2021,Second Set,18,Sunshine Daydream,21,TX
3592,"Dallas, TX",10/14/2021,Encore,19,Liberty,21,TX
3754,"The Woodlands, TX",10/15/2021,First Set,1,Music Never Stopped,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,2,Easy Answers,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,3,Music Never Stopped (Reprise),22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,4,Dire Wolf,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,5,El Paso,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,6,Row Jimmy,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,7,Jack Straw,22,TX
3754,"The Woodlands, TX",10/15/2021,First Set,8,Mississippi Half Step,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,9,Here Comes Sunshine,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,10,Truckin,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,11,St. Stephen,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,12,William Tell Bridge,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,13,The Eleven,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,14,Drums,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,15,Space,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,16,Milestones,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,17,Days Between,22,TX
3754,"The Woodlands, TX",10/15/2021,Second Set,18,US Blues,22,TX
3754,"The Woodlands, TX",10/15/2021,Encore,19,Black Muddy River,22,TX
9990,"Morrison, CO",10/19/2021,First Set,1,Not Fade Away,23,CO
9990,"Morrison, CO",10/19/2021,First Set,2,New Speedway Boogie,23,CO
9990,"Morrison, CO",10/19/2021,First Set,3,Big Railroad Blues,23,CO
9990,"Morrison, CO",10/19/2021,First Set,4,Tennessee Jed,23,CO
9990,"Morrison, CO",10/19/2021,First Set,5,Friend of the Devil,23,CO
9990,"Morrison, CO",10/19/2021,First Set,6,They Love Each Other,23,CO
9990,"Morrison, CO",10/19/2021,First Set,7,Dear Prudence,23,CO
9990,"Morrison, CO",10/19/2021,First Set,8,Don't Ease Me In,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,9,Scarlet Begonias,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,10,Estimated Prophet,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,11,Eyes of the World,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,12,Fire on the Mountain,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,13,Drums,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,14,Space,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,15,Fire (reprise),23,CO
9990,"Morrison, CO",10/19/2021,Second Set,16,Lovelight,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,17,Morning Dew,23,CO
9990,"Morrison, CO",10/19/2021,Second Set,18,Casey Jones,23,CO
9990,"Morrison, CO",10/19/2021,Encore,19,Althea,23,CO
9990,"Morrison, CO",10/20/2021,First Set,1,Bertha,24,CO
9990,"Morrison, CO",10/20/2021,First Set,2,Good Lovin,24,CO
9990,"Morrison, CO",10/20/2021,First Set,3,The Wheel,24,CO
9990,"Morrison, CO",10/20/2021,First Set,4,Black Throated Wind,24,CO
9990,"Morrison, CO",10/20/2021,First Set,5,Mr. Charlie,24,CO
9990,"Morrison, CO",10/20/2021,First Set,6,Hell in a Bucket,24,CO
9990,"Morrison, CO",10/20/2021,First Set,7,Bird Song,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,8,Playin in the Band,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,9,He's Gone,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,10,Uncle John's Band,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,11,Terrapin Station,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,12,Drums,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,13,Space,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,14,All Along the Watchtower,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,15,Playing Reprise,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,16,Standing on the Moon,24,CO
9990,"Morrison, CO",10/20/2021,Second Set,17,Not Fade Away Reprise,24,CO
9990,"Morrison, CO",10/20/2021,Encore,18,Ripple,24,CO
677,"Englewood, CO",10/22/2021,First Set,1,Let the Good Times Roll,25,CO
677,"Englewood, CO",10/22/2021,First Set,2,Feel Like a Stranger,25,CO
677,"Englewood, CO",10/22/2021,First Set,3,Alabama Getaway,25,CO
677,"Englewood, CO",10/22/2021,First Set,4,Me and My Uncle,25,CO
677,"Englewood, CO",10/22/2021,First Set,5,It Hurts Me Too,25,CO
677,"Englewood, CO",10/22/2021,First Set,6,Ramble On Rose,25,CO
677,"Englewood, CO",10/22/2021,First Set,7,If I Had the World to Give,25,CO
677,"Englewood, CO",10/22/2021,First Set,8,Deal,25,CO
677,"Englewood, CO",10/22/2021,First Set,9,LTGTR (reprise),25,CO
677,"Englewood, CO",10/22/2021,Second Set,10,Sugaree,25,CO
677,"Englewood, CO",10/22/2021,Second Set,11,China Cat Sunflower,25,CO
677,"Englewood, CO",10/22/2021,Second Set,12,I Know You Rider,25,CO
677,"Englewood, CO",10/22/2021,Second Set,13,Dark Star,25,CO
677,"Englewood, CO",10/22/2021,Second Set,14,Other One,25,CO
677,"Englewood, CO",10/22/2021,Second Set,15,Drums,25,CO
677,"Englewood, CO",10/22/2021,Second Set,16,Space,25,CO
677,"Englewood, CO",10/22/2021,Second Set,17,Dark Star (Second Verse),25,CO
677,"Englewood, CO",10/22/2021,Second Set,18,Other One V2,25,CO
677,"Englewood, CO",10/22/2021,Second Set,19,Wharf Rat,25,CO
677,"Englewood, CO",10/22/2021,Second Set,20,Sugar Magnolia,25,CO
677,"Englewood, CO",10/22/2021,Encore,21,The Weight,25,CO
677,"Englewood, CO",10/23/2021,First Set,1,Iko Iko,26,CO
677,"Englewood, CO",10/23/2021,First Set,2,Shakedown Street,26,CO
677,"Englewood, CO",10/23/2021,First Set,3,Ship of Fools,26,CO
677,"Englewood, CO",10/23/2021,First Set,4,Brown Eyed Women,26,CO
677,"Englewood, CO",10/23/2021,First Set,5,Crazy Fingers,26,CO
677,"Englewood, CO",10/23/2021,First Set,6,Here Comes Sunshine,26,CO
677,"Englewood, CO",10/23/2021,First Set,7,GDTRFB,26,CO
677,"Englewood, CO",10/23/2021,Second Set,8,Truckin,26,CO
677,"Englewood, CO",10/23/2021,Second Set,9,Viola Lee Blues,26,CO
677,"Englewood, CO",10/23/2021,Second Set,10,Help on the Way,26,CO
677,"Englewood, CO",10/23/2021,Second Set,11,Slipknot,26,CO
677,"Englewood, CO",10/23/2021,Second Set,12,Franklin's Tower,26,CO
677,"Englewood, CO",10/23/2021,Second Set,13,Drums,26,CO
677,"Englewood, CO",10/23/2021,Second Set,14,Space,26,CO
677,"Englewood, CO",10/23/2021,Second Set,15,Cumberland Blues,26,CO
677,"Englewood, CO",10/23/2021,Second Set,16,Stella Blue,26,CO
677,"Englewood, CO",10/23/2021,Second Set,17,One More Saturday Night,26,CO
677,"Englewood, CO",10/23/2021,Encore,18,Brokedown Palace,26,CO
1052,"Chula Vista, CA",10/27/2021,First Set,1,Music Never Stopped,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,2,Easy Answers,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,3,Music Never Stopped (Reprise),27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,4,Row Jimmy,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,5,Friend of the Devil,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,6,Cumberland Blues,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,7,Cassidy,27,CA
1052,"Chula Vista, CA",10/27/2021,First Set,8,Mississippi Half Step,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,9,St. Stephen,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,10,William Tell Bridge,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,11,The Eleven,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,12,New Speedway Boogie,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,13,Drums,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,14,Space,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,15,I Need A Miracle,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,16,Death Don't Have No Mercy,27,CA
1052,"Chula Vista, CA",10/27/2021,Second Set,17,Good Lovin,27,CA
1052,"Chula Vista, CA",10/27/2021,Encore,18,Black Muddy River,27,CA
9992,"Hollywood, CA",10/29/2021,First Set,1,Playin in the Band,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,2,Deal,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,3,All Along the Watchtower,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,4,Mr. Charlie,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,5,Ramble On Rose,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,6,They Love Each Other,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,7,High Time,28,CA
9992,"Hollywood, CA",10/29/2021,First Set,8,Playing Reprise,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,9,Sugar Magnolia,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,10,Help on the Way,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,11,Slipknot,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,12,Franklin's Tower,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,13,Estimated Prophet,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,14,Drums,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,15,Space,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,16,Other One,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,17,Standing on the Moon,28,CA
9992,"Hollywood, CA",10/29/2021,Second Set,18,Sunshine Daydream,28,CA
9992,"Hollywood, CA",10/29/2021,Encore,19,Ripple,28,CA
9992,"Hollywood, CA",10/30/2021,First Set,1,Let the Good Times Roll,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,2,Shakedown Street,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,3,Bertha,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,4,Minglewood Blues,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,5,It Hurts Me Too,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,6,Tennessee Jed,29,CA
9992,"Hollywood, CA",10/30/2021,First Set,7,Bird Song,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,8,Jack Straw,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,9,Sugaree,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,10,China Cat Sunflower,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,11,I Know You Rider,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,12,Drums,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,13,Space,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,14,Throwin Stones,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,15,Days Between,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,16,One More Saturday Night,29,CA
9992,"Hollywood, CA",10/30/2021,Second Set,17,Not Fade Away,29,CA
9992,"Hollywood, CA",10/30/2021,Encore,18,US Blues,29,CA
9992,"Hollywood, CA",10/31/2021,First Set,1,Samson & Delilah,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,2,Uncle John's Band,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,3,Brown Eyed Women,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,4,Touch of Grey,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,5,Dire Wolf,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,6,Hell in a Bucket,30,CA
9992,"Hollywood, CA",10/31/2021,First Set,7,Terrapin Station,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,8,Althea,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,9,Dark Star,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,10,El Paso,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,11,Dark Star (Second Verse),30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,12,Eyes of the World,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,13,Drums,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,14,Space,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,15,Scarlet Begonias,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,16,Fire on the Mountain,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,17,Morning Dew,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,18,Not Fade Away,30,CA
9992,"Hollywood, CA",10/31/2021,Second Set,19,Brokedown Palace,30,CA
