FID_1,Location,Date,Set Type,Song Order,Song,Show_num,STATE_ABBR
1052,"Chula Vista, CA",7/6/2018,Second Set,19,US Blues,20,CA
1052,"Chula Vista, CA",7/6/2018,Encore,20,Knocking on Heaven's Door,20,CA
415,"Los Angeles, CA",7/7/2018,First Set,1,Playin in the Band,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,2,Bertha,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,3,Jack Straw,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,4,Big Railroad Blues,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,5,Peggy-O,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,6,Ramble On Rose,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,7,Cumberland Blues,21,CA
415,"Los Angeles, CA",7/7/2018,First Set,8,Deal,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,9,Sugar Magnolia,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,10,Scarlet Begonias,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,11,Fire on the Mountain,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,12,Althea,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,13,Eyes of the World,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,14,Drums,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,15,Space,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,16,Stella Blue,21,CA
415,"Los Angeles, CA",7/7/2018,Second Set,17,Sunshine Daydream,21,CA
415,"Los Angeles, CA",7/7/2018,Encore,18,Brokedown Palace,21,CA
415,"Los Angeles, CA",7/7/2018,Encore,19,Not Fade Away,21,CA
2037,"Albuquerque, NM",7/11/2018,First Set,1,Mississippi Half Step,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,2,Crazy Fingers,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,3,Dire Wolf,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,4,Big River,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,5,They Love Each Other,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,6,West LA Fadeaway,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,7,Music Never Stopped,22,NM
2037,"Albuquerque, NM",7/11/2018,First Set,8,Easy Answers,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,9,Here Comes Sunshine,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,10,Uncle John's Band,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,11,Looks Like Rain,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,12,Help on the Way,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,13,Slipknot,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,14,Franklin's Tower,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,15,Drums,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,16,Space,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,17,The Wheel,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,18,Hard Rain's Gonna Fall,22,NM
2037,"Albuquerque, NM",7/11/2018,Second Set,19,Good Lovin,22,NM
2037,"Albuquerque, NM",7/11/2018,Encore,20,Johnny B. Goode,22,NM
661,"Boulder, CO",7/13/2018,First Set,1,Iko Iko,23,CO
661,"Boulder, CO",7/13/2018,First Set,2,Cold Rain and Snow,23,CO
661,"Boulder, CO",7/13/2018,First Set,3,Black Throated Wind,23,CO
661,"Boulder, CO",7/13/2018,First Set,4,Bertha,23,CO
661,"Boulder, CO",7/13/2018,First Set,5,Greatest Story Ever Told,23,CO
661,"Boulder, CO",7/13/2018,First Set,6,Comes a Time,23,CO
661,"Boulder, CO",7/13/2018,First Set,7,Lost Sailor,23,CO
661,"Boulder, CO",7/13/2018,First Set,8,Saint of Circumstance,23,CO
661,"Boulder, CO",7/13/2018,First Set,9,Deal,23,CO
661,"Boulder, CO",7/13/2018,Second Set,10,The Weight,23,CO
661,"Boulder, CO",7/13/2018,Second Set,11,Terrapin Station,23,CO
661,"Boulder, CO",7/13/2018,Second Set,12,St. Stephen,23,CO
661,"Boulder, CO",7/13/2018,Second Set,13,William Tell Bridge,23,CO
661,"Boulder, CO",7/13/2018,Second Set,14,The Eleven,23,CO
661,"Boulder, CO",7/13/2018,Second Set,15,Drums,23,CO
661,"Boulder, CO",7/13/2018,Second Set,16,Space,23,CO
661,"Boulder, CO",7/13/2018,Second Set,17,All Along the Watchtower,23,CO
661,"Boulder, CO",7/13/2018,Second Set,18,Black Peter,23,CO
661,"Boulder, CO",7/13/2018,Second Set,19,Throwin Stones,23,CO
661,"Boulder, CO",7/13/2018,Encore,20,Liberty,23,CO
661,"Boulder, CO",7/13/2018,Encore,21,US Blues,23,CO
661,"Boulder, CO",7/14/2018,First Set,1,China Cat Sunflower,24,CO
661,"Boulder, CO",7/14/2018,First Set,2,I Know You Rider,24,CO
661,"Boulder, CO",7/14/2018,First Set,3,Shakedown Street,24,CO
661,"Boulder, CO",7/14/2018,First Set,4,Brown Eyed Women,24,CO
661,"Boulder, CO",7/14/2018,First Set,5,Althea,24,CO
661,"Boulder, CO",7/14/2018,First Set,6,Cassidy,24,CO
661,"Boulder, CO",7/14/2018,First Set,7,One More Saturday Night,24,CO
661,"Boulder, CO",7/14/2018,Second Set,8,Scarlet Begonias,24,CO
661,"Boulder, CO",7/14/2018,Second Set,9,Franklin's Tower,24,CO
661,"Boulder, CO",7/14/2018,Second Set,10,Fire on the Mountain,24,CO
661,"Boulder, CO",7/14/2018,Second Set,11,He's Gone,24,CO
661,"Boulder, CO",7/14/2018,Second Set,12,Other One,24,CO
661,"Boulder, CO",7/14/2018,Second Set,13,Drums,24,CO
661,"Boulder, CO",7/14/2018,Second Set,14,Space,24,CO
661,"Boulder, CO",7/14/2018,Second Set,15,Other One V2,24,CO
661,"Boulder, CO",7/14/2018,Second Set,16,Days Between,24,CO
661,"Boulder, CO",7/14/2018,Second Set,17,Sugar Magnolia,24,CO
661,"Boulder, CO",7/14/2018,Second Set,18,Sunshine Daydream,24,CO
661,"Boulder, CO",7/14/2018,Encore,19,Uncle John's Band,24,CO
661,"Boulder, CO",7/14/2018,Encore,20,Ripple,24,CO
